subject	session	row	p_utts	c_utts	context
109	6	1030	Emma, you want to help make some lunch?		M talks to sib1.
109	6	1033	where was that?		M talks to sib1.
109	6	1086	em, what are we going to make for lunch here.		M talks to sib1.
109	6	1104	Emma, you take two yogurts to the table.		M talks to sib1.
109	6	1105	should we give Will a choice?		M talks to sib1.
109	6	1106	can you tell me what the kinds are?		M talks to sib1.
109	6	1107	can you tell by the pictures?		M talks to sib1.
109	6	1108	boysenberry.		M talks to sib1.
109	8	566	that's a triangle.		M talking/gesturing to sib.
109	8	567	a triangle right there.		M talking/gesturing to sib.
109	8	569	can you put the triangle in there?		M talking/gesturing to sib.
109	8	571	here's the square.		M talking/gesturing to sib.
109	10	85			siblings talk to M
109	10	86			siblings talk to C
109	10	195			sister talks to M
109	10	196			sister talks to C
109	10	365			sister talks to M
109	10	366			sister talks to C
109	10	447			sister talks to M
109	10	448			sister talks to C
109	10	555			sister talks to M
109	10	556			sister talks to c
109	10	830			sisters talks to M
109	10	831			sister talks to C
109	10	915			sister talks to M
109	10	916			sister talks to c
109	10	1041			sister talks to M
109	10	1042			sister talks to C
109	10	1114			sister talks to M
109	10	1115			sister talks to c
109	10	1228			sister talks to M
109	10	1229			sister talks to C
109	10	1321			sister talks to M
109	10	1322			sister talks to C
109	10	1403			sister talks to M
109	11	58			F talks with C
109	11	59			F talks with M
109	11	665			M talks with F
109	11	741			M talks with F
109	11	839			M talks with F
109	11	840			F talks with C
109	11	891			M talks with F
109	11	1025			F talks with M
109	11	1030			F talks with M
109	11	1035			F talks with M
109	11	1048			F talks with M
110	3	1542		###	Plane flying by overhead. C is talking, can't make out her words, or tell for certain if they are even words.
119	2	22	---		M talking to F.
119	2	50	---		M talking to F.
119	2	89	---		M talking to F.
119	2	91	---		M talking to F.
119	2	93	---		M talking to F.
119	2	175	---		M talking to F.
119	2	180	---		M talking to F.
119	2	193	---		M talking to F.
119	2	208	---		M talking to F.
119	2	224	---		M talking to F.
119	2	243	---		M talking to F.
119	2	268	---		M talking to F.
119	2	276	---		M talking to F.
119	2	282	---		M talking to F.
119	2	288	---		M talking to F.
119	2	293	---		M talking to F.
119	2	322	---		M talking to F.
119	2	324	---		M talking to F.
119	2	347	---		M talking to F.
119	2	352	---		M talking to F.
119	2	360	---		M talking to F.
119	2	365	---		M talking to F.
119	2	379	---		M talking to F.
119	2	414	---		M talking to F.
119	2	419	---		M talking to F.
119	2	421	---		M talking to F.
119	2	430	---		M talking to F.
119	2	436	---		M talking to F.
119	2	438	---		M talking to F.
119	2	443	###		M and F talking at same time; can't hear M.
119	2	450	---		M talking to F.
119	2	485	---		M talking to F.
119	2	502	---		M talking to F.
119	2	511	---		M talking to F.
119	2	542	---		M talking to F.
119	2	565	---		M talking to F.
119	2	575	---		M talking to F.
119	2	579	---		M talking to F.
119	2	599	---		M talking to F.
119	2	615	---		M talking to F.
119	2	631	---		M talking to F.
119	2	641	---		M talking to F.
119	2	645	---		M talking to F.
119	2	651	---		M talking to F.
119	2	679	---		M talking to F.
119	2	685	---		M talking to F.
119	2	690	---		M talking to F.
119	2	692	---		M talking to F.
119	2	700	---		M talking to F.
119	2	719	---		M talking to F.
119	2	730	---		M talking to F.
119	2	746	---		M talking to F.
119	2	769	---		M talking to F.
119	2	807	---		M talking to F.
119	2	810	---		M talking to F.
119	2	812	---		M talking to F.
119	2	922	---		M talking to F.
119	2	1004	---		M talking to F.
119	2	1007	---		M talking to F.
119	2	1027	---		M talking to F.
119	2	1082	---		M talking to F; M goes into kitchen to make dinner.
119	2	1086	---		M talking to F.
119	2	1088	---		M talking to F.
119	2	1091	---		M talking to F.
119	2	1095	---		M talking to F.
119	2	1103	---		M talking to F.
119	2	1110	---		M talking to F.
119	2	1112	---		M talking to F.
119	2	1133	---		M talking to F.
119	2	1150	---		M talking to F.
119	2	1373	---		M talking to F.
119	2	1380	---		M talking to F.
119	2	1383	---		M talking to F.
119	2	1565	---		M talking to F.
119	2	1574	---		M talking to F.
119	2	1585	---		M talking to F; she stays in kitchen and cleans up while F plays w/ C alone.
119	2	1587	---		M talking to F from kitchen.
119	2	1589	---		M talking to F from kitchen.
119	2	1593	---		M talking to F from kitchen.
119	2	1598	---		M talking to F.
119	2	1621	---		M talking to F.
119	2	1638	---		M talking to F.
119	2	1643	---		M talking to F.
119	5	262	---		M talks to sib.
119	5	268	---		M talks to sib.
119	5	799	---		M talks to Pet.
119	5	1049	---		M talks to Pet.
119	5	1152	---		M talks to Pet.
119	5	1154	---		M talks to Pet.
119	5	2006		hi.	C talks to F on phone.
119	5	2009		hi.	C talks to F on phone.
119	5	2012		hi.	C talks to F on phone.
119	5	2013		hello daddy.	C talks to F on phone.
119	5	2014		no, I'm going to go outside.	C talks to F on phone.
119	5	2016		uhhuh.	C talks to F on phone.
119	5	2018		daddy working?	C talks to F on phone.
119	5	2020		oh.	C talks to F on phone.
119	5	2022		what time you be home+ daddy?	C talks to F on phone.
119	5	2023		bye.	C talks to F on phone.
119	5	2025	---		M talks to F on phone.
119	5	2031		it's Simba.	C talks to F on phone.
119	5	2032		uhhuh.	C talks to F on phone.
119	5	2033		that one.	C talks to F on phone.
119	5	2036		that.	C talks to F on phone.
119	5	2039		yeah.	C talks to F on phone.
119	5	2041		Kevin.	C talks to F on phone.
119	5	2045		videotaping.	C talks to F on phone.
119	5	2046		ok.	C talks to F on phone.
119	5	2047		bye.	C talks to F on phone.
119	5	2048		wait.	C talks to F on phone.
119	5	2049		wait.	C talks to F on phone.
119	5	2050		###.	C talks to F on phone.
119	5	2052		my pumpkin -- my pumpkin.	C talks to F on phone.
119	5	2053		wait, my pumpkin.	C talks to F on phone.
119	5	2057		no, that one pumpkin.	C talks to F on phone.
119	5	2059		that one.	C talks to F on phone.
119	5	2061		byebye.	C talks to F on phone.
119	5	2064		wait.	C talks to F on phone.
119	5	2065		wait.	C talks to F on phone.
119	5	2066		wait.	C talks to F on phone.
119	5	2068		you have ### with that.	C talks to F on phone.
119	5	2074	---		M begins to talk to F on phone.
119	8	34		um.	C talks with father.
119	9	1295	yeah.		M speaking to father so that c can overhear.
119	11	1229			F talks to M
119	11	1230			F talks to C
119	11	1320			F talks to M
119	11	1321			F talks to C
119	11	1418			F talks to M
119	11	1419			F talks to C
119	11	1477			F talks to M
119	11	1478			E talks to C and F talks to C
119	11	1569			F talks to M
119	11	1570			F talks to C
119	11	1622			F talks to M
119	11	1623			F talks to C
119	11	1691			F talks to C
119	11	1740			F talks to C
119	11	1781			F talks to C
119	12	108			F talks to M
119	12	109			F talks to C
119	12	450			F talks to M
119	12	451			F talks to C
119	12	522			F talks to C
119	12	607			F talks to M
119	12	608			F talks to C
119	12	683			F talks to C
119	12	1984			F talks to M and cat
119	12	1985			F talks to C
119	12	2118			F talks to C
123	1	36	---		M and F talking
123	1	38	---		M and F talking
123	1	41	---		M and F talking
123	1	43	---		M and F talking to Lilia
123	1	63	---		M and F talking
123	1	67	---		F talking to Lilia
123	1	336	---		M and Ftalking
123	1	386	---		M and F talking
123	1	391	---		M and F talking
123	1	395	---		M and F talking
123	1	411	---		M and F talking
123	1	412	---		F talking to Lilia
123	1	413	---		M and F talking
123	1	419	---		M and F talking
123	1	420	---		F and Lilia talking
123	1	428	---		F and Lilia talking
123	1	435	---		F and Lilia talking
123	1	442	---		F and Lilia talking
123	1	453	---		F talking to Lilia
123	1	620	---		If and when F is talking, unintelligible
123	1	852	---		F talking to Lilia
123	1	861	---		F talking to man in park
123	3	158			F says \"do you want me to draw with it?\"
123	3	167			F has said \"do you want me to draw a ball?\"
123	5	82			sibling talking to Mom
123	5	83			sibling talking to child
123	5	221			child and sibling have been playing with PlayDoh; sibling has said a couple utterances to child
123	5	408			sibling and gardener talking to mother
123	5	409			sibling and gardener talking to child
123	5	441			sibling and gardener talking to mother
123	5	517			sibling talking to Mom end of tape 1
124	1	2	Terrence, are you going to take hold of the hose?		M talking to sib 1
124	1	4	you can't get the lady wet.		M talking to sib 1
124	1	5	all right, here.		M talking to sib 1
124	1	6	do you hear me?		M talking to sib 1
124	1	7	don't get the lady wet Terrence.		M talking to sib 1; referring to Lilia
124	1	8	you understand?		M talking to sib 1
124	1	13	wait, I want to get Trini wet, wet.		M talking to sib 1
124	1	14	so she can cool off.		M talking to sib 1
124	1	16	go clean her car off.		M talking to sib1
124	1	17	fill it up with gas.		M talking to sib1
124	1	22	oh, go that way!		M talking to sib 1
124	1	23	Terrence?		M talking to sib 1
124	1	24	didn't I just tell you not to get the lady wet?		M talking to sib 1
124	1	25	get mama's feet wet.		M talking to sib 1
124	1	26	get my feet wet.		M talking to sib 1
124	1	27	where's mama's water bottle that she had?		M talking to sib 1
124	1	28	get Ramone wet.		M talking to sib 1
124	1	30	huhuh, don't get me wet.		M talking to sib 1
124	1	31	don't you get me wet.		M talking to sib 1
124	1	33	Terrence, didn't I tell you not to get me wet?		M talking to sib 1
124	1	43	he better not be.		M talking to sib 1
124	1	48	ok, she's going in her car.		M talking to sib 1
124	1	49	give her a drive.		M talking to sib 1
124	1	51	don't, ###		M talking to sib 1
124	1	52	fill her car up with gas.		M talking to sib 1
124	1	54	move out of our way.		M talking to sib 1
124	1	55	we're trying to get through.		M talking to sib 1
124	1	62	ok, you know what?		M talking to sib 1
124	1	63	Terrence, watch your sister.		M talking to sib 1
124	1	64	I got to go see what's going on down+stairs.		M talking to sib 1
124	1	65	Terrence.		M talking to sib 1
124	1	67	watch your --		M talking to sib 1
124	1	69	Terrence, watch your sister.		M talking to sib 1
124	1	70	spray who?		M talking to sib 1
124	1	72	watch your sister.		M talking to sib 1; M goes inside house
124	1	75	what's Trini doing?		M talking to sib 1; M comes back outside
124	1	76	is she playing?		M talking to sib 1
124	1	77	she found something?		M talking to sib 1
124	1	78	don't get her wet and don't go over there by the window.		M talking to sib 1
124	1	84	ew.		M talking to sib 1
124	1	85	I'm just getting her feet wet.		M talking to sib 1
124	1	86	I want to do it.		M talking to sib 1
124	1	87	where's mama's water bottle at?		M talking to sib 1
124	1	89	you know?		M talking to sib 1
124	1	90	you know?		M talking to sib 1
124	1	95	don't do that.		M talking to sib 1
124	1	96	###		M talking to sib 1
124	1	98	ok, wait.		M talking to sib 1
124	1	99	Trini wants to see it.		M talking to sib 1
124	1	101	let her see.		M talking to sib 1
124	1	102	let her see.		M talking to sib 1
124	1	107	huh?		M talking to sib 1
124	1	109	stop.		M talking to sib 1
124	1	110	go underneath.		M talking to sib 1
124	1	111	you crazy, man.		M talking to sib 1
124	1	112	I'm going to turn the radio on.		M talking to sib 1
124	1	113	watch your sister.		M talking to sib 1
124	1	114	oh, it's not plugged in.		M talking to sib 1
124	1	117	watch your sister.		M talking to sib 1
124	1	119	George Washington?		M talking to sib 1, discussion of American folklore.
124	1	120	I think that was Abraham Lincoln, wasn't it?		M talking to sib 1.
124	1	121	George Washington liked to cut cherry trees.		M talking to sib 1.
124	1	122	remember?		M talking to sib 1.
124	1	130	not in her eye, Terrence.		M talking to sib 1, sib pouring water on cousin Jenay.
124	1	131	why does your dad do this?		M talking to sib 1, M picking up butts off ground.
124	1	132	with the cigarette butts?		M talking to sib 1
124	1	133	yeah, who knows?		M talking to sib 1
124	1	134	who knows ### your sister ###		M talking to sib 1
124	1	135	you are lucky.		M talking to sib 1, sib 1 sprays water on M
124	1	136	you are so lucky because somebody's here because I'd clobber you one.		M talking to sib 1
124	1	137	don't do that again.		M talking to sib 1
124	1	138	stop.		M talking to sib 1
124	1	147	stop it, Terrence.		M talking to sib 1.
124	1	148	stop.		M talking to sib 1.
124	1	150	get mommy's feet wet.		M talking to sib 1; referring to C
124	1	151	no, her feet, not her back.		M talking to sib 1
124	1	152	stop!		M talking to sib 1
124	1	161	don't Terrence.		M talking to sib 1
124	1	164	### she doesn't like it, Terrence.		M talking to sib 1
124	1	165	stop it.		M talking to sib 1
124	1	166	Terrence.		M talking to sib 1
124	1	167	Terrence, stop.		M talking to sib 1
124	1	168	Terrence, stop.		M talking to sib 1
124	1	175	stop.		M talking to sib1
124	1	176	Terrence.		M talking to sib1
124	1	196	Terrence, stop.		M talking to sib1
124	1	197	stop it.		M talking to sib1
124	1	201	Terrence.		M talking to sib1
124	1	202	stop it.		M talking to sib1
124	1	203	Terrence.		M talking to sib1
124	1	205	Terrence, stop.		M talking to sib1
124	1	230	snow wheels?		M talking to sib1
124	1	231	yeah.		M talking to sib1
124	1	232	snow tires.		M talking to sib1
124	1	233	Terrence.		M talking to sib1
124	1	234	you know what?		M talking to sib1
124	1	235	Terrence, stop.		M talking to sib1
124	1	236	look at Trini swinging all by herself.		M talking to sib1
124	1	246	stop, Terrence.		M talking to sib1
124	1	247	water the ferns.		M talking to sib1
124	1	248	the ferns.		M talking to sib1
124	1	249	those green things over there.		M talking to sib1
124	1	252	I said over there.		M talking to sib1
124	1	253	you're not even touching them.		M talking to sib1
124	1	264	stop, Terrence.		M talking to sib1
124	1	277	let Jenay hold it for a minute.		M talking to sib1
124	1	283	Terrence, let her have the hose for a minute.		M talking to sib1
124	1	284	give it to her.		M talking to sib1
124	1	299	### pet her.		M talking to sib1
124	1	300	###		M talking to sib1
124	1	314	Terrence, ###		M talking to sib1
124	1	315	let me see the hose.		M talking to sib1
124	1	316	get my feet wet.		M talking to sib1
124	1	317	did it get hot?		M talking to sib1
124	1	318	huhuh, I want to get Trinity -- feet wet.		M talking to sib1
124	1	324	### water.		M talking to sib1
124	1	331	let her have some more water and watch it so she doesn't --		M talking to sib1
124	1	334	Terrence, let her see it now.		M talking to sib1
124	1	336	she wants more water, Terrence.		M talking to sib1
124	1	337	watch her face.		M talking to sib1
124	1	338	here.		M talking to sib1
124	1	339	give her some.		M talking to sib1
124	1	340	give me.		M talking to sib1
124	1	344	stop it.		M talking to sib1
124	1	346	stop it.		M talking to sib1
124	1	349	it feels so good.		M talking to sib1
124	1	353	stop, Terrence.		M talking to sib1
124	1	369	let's get her feet wet.		M talking to sib1
124	1	370	we got Duchess's feet wet!		M talking to sib1
124	1	372	no, Terrence, stop.		M talking to sib1
124	1	373	stop it.		M talking to sib1
124	1	374	come back around.		M talking to sib1
124	1	375	because if you get the lady wet you're going to be in trouble.		M talking to sib1
124	1	376	Terrence, give her the -- give it to her.		M talking to sib1
